Longitude,Latitude,Label
12.289556,44.4675,Porto Di Corsini
174.032472,-39.053806,New Plymouth
-61.466667,15.566667,Portsmouth
-82.116667,8.95,Chiriqui Grande
20.05,30.85,Ez Zueitina
-57.616667,47.6,Burgeo
11.683333,-7.65,Girassol Terminal
-134.416667,58.3,Juneau
124.80125,10.663333,Baybay
-77.273778,-11.580833,Chancay
-74.017444,40.767611,Hoboken
109.166667,11.883333,Vinh Cam Ranh
16.294139,41.322889,Porto Di Barletta
137.616667,-33.933333,Wallaroo
-126.233028,49.650222,Gold River
144.616667,13.45,Apra Harbor
-135.388306,59.174139,Letnikof Cove
-124.126361,44.008306,Cushman
7.783333,43.816667,San Remo
103.8,1.2,Pulau Sebarok
163.033333,5.333333,Lele Harbor
48.816667,29.683333,Al Basra Oil Terminal
18.8,57.833333,Storugns
20.95,56.033333,Butinge Oil Terminal
137.216667,34.816667,Gamagori Ko
-3,56.183333,Methil
9.831694,53.552889,Hamburg
100.876278,13.076639,Laem Chabang
-8.688083,40.667444,Aveiro
-64.766667,17.7,Port Alucroix
18.5,40.15,Otranto
-71.159333,41.720528,Fall River
17.716667,62.983333,Vaja
38.066694,63.9155,Onega
-123.107528,49.287889,Vancouver
-132.092472,53.2275,Queen Charlotte
12.2,-5.533333,Cabinda
147.333333,-42.883333,Hobart
-16.21625,12.284167,Rio Cacheu
-55.583333,51.366667,St Anthony Harbor
120.95,31.766667,Changshu
-1.283333,60.133333,Scalloway
4.930806,52.384167,Zaandam
16.1,56.383333,Bergkvara
-3.433333,56.016667,Rosyth
52.7,24.2,Jabal Az Zannah/Ruways
120.4,31.966667,Zhangjiangang
-122.75,69.816667,Pearce Point
-151.683333,60.05,Ninilchik
70.216667,23.033333,Kandla
-123.933333,49.166667,Nanaimo
13.780722,45.599583,Muggia
12.624111,56.039194,Helsingor
125.616667,7.066667,Davao
-74.2,40.616667,Grasselli
123.166667,7.583333,Margosatubig
-70.497556,-25.407111,Taltal
-73.414167,41.104556,Norwalk
-63.05,18.016667,Phillipsburg
-8.770444,42.594944,Villagarcia De Arosa
-61.045444,14.589972,Fort De France
-64.633333,10.25,Puerto La Cruz
-76.994472,35.064028,New Bern
-124.065528,69.347194,Paulatuk
-5.474194,56.41,Oban
-71.53625,10.761667,El Tabiazo
-122.225861,37.024556,Davenport
-80.712528,-0.947944,Manta
15.183333,55.316667,Christianso Harbor
3.116667,41.833333,Palamos
73.8,15.433333,Marmagao
-124.620028,48.367917,Neah Bay
-16.666667,12.566667,Karabane
-3.916667,35.25,Port D Al Hoceima
-77.257528,21.542917,Nuevitas Bay
123.416667,10.483333,San Carlos
11.05,54.45,Orth
-63.6,44.466667,Sambro
-133.933333,56.966667,Kake
128.886167,71.647472,Tiksi
15.673194,78.215444,Longyearbyen
11.61825,54.811222,Sakskobing
103.849111,1.271167,Keppel (East Singapore)
99.766667,6.433333,Port Langkawi
14.379139,67.29,Bodo
-20.270861,63.446667,Vestmannaeyjar
23.553667,37.967472,Perama
142.100806,50.895028,Mys Rogatyy Oktyabrskiy
10.302056,36.8075,Rades
26.566667,39.1,Mitilini
-124.186694,43.67975,Reedsport
-55.396833,46.918028,Great St Lawr Harbor
174.01,-41.289611,Picton
124.161639,24.327917,Ishigaki
-2.483333,51.716667,Sharpness
137.906667,37.058722,Himekawa
12.2425,57.121667,Varberg
1.745806,52.6325,Great Yarmouth
123.634556,10.379972,Toledo
23.638333,37.947917,Piraievs
-5.7725,56.530778,Lochaline
-55.0925,5.717028,Paranam
7.166667,62.733333,Molde
-123.81875,46.690833,South Bend
103.9,1.433333,Johor
29.732444,40.770361,Yarimca
-6.75,62,Torshavn
-76.45,38.316667,Solomons Island
-122.773361,49.009611,Blaine
119.935389,15.557472,Masinloc
23.35575,59.299972,Osmussaar
-88.608472,15.734833,Puerto Barrios
131.384944,42.868694,Slavyanka
56.066667,27.1,Bandar E Shahid Reajie
-79.666667,8.866667,Vacamonte
4.833333,5.716667,Ukpokiti Marine Terminal
26.398306,38.962056,Plomarion
-72.116667,-17,Bahia De Matarani
174.066667,52.733333,Alcan Harbor
33.6,27.85,East Zeit Terminal
-74.22375,11.151639,Puerto Prodeco
-74.202167,40.634611,Elizabethport
-68.809139,44.046722,Vinalhaven
-123.166667,48.616667,Roche Harbor
-116.629,31.859222,Ensenada
113.9275,-7.699611,Panarukan
-72.966667,-41.483333,Puerto Montt
21.001083,64.844139,Kagehamn
-53.3,65.816667,Kangamiut
-72.833333,-45.466667,Puerto Chacabuco
-124.3,48.266667,Sekiu
22.233333,63.283333,Hellnas
-52.709806,47.559306,St John's
11.883333,55.816667,Kyndbyvaerkets Havn
-79.973722,21.729167,Casilda
-71.05625,18.153278,Santa Cruz De Barahona
-13.85,28.5,Puerto Del Rosario
146.818306,-41.147056,Beauty Point
-74.21675,40.562222,Port Reading
-68.9575,18.412083,La Romana
130.866667,33.966667,Muturezima Ko
-124.433333,48.55,Port San Juan
75.766667,11.25,Calicut (Kozhikode)
49.082472,30.421222,Bandar Khomeyni
29.533333,40.766667,Kaba Burnu
113.368333,23.11125,Guangzhou
-1.3675,54.912472,Sunderland
-113.274222,68.487583,Lady Franklin Point
116.15,-3.3,Stagen
5.4,59.7,Mosterhamn
-14.829972,65.772889,Vopnafjordhur
-76.589194,35.54875,Belhaven
101.8,2.516667,Port Dickson
11.866667,56.766667,Nykobing (Mor)
-62.733333,67.033333,Padloping Island
-69.333333,43.966667,Friendship
28.233333,36.45,Rodhos
-68.883333,43.866667,Matinicus
6.583333,37,Collo
136.1,36.183333,Fukui Ko
15.233333,37.216667,Augusta
-3.216667,55.983333,Granton
-152.683333,58.466667,Hogg Island
25.994944,70.970444,Honningsvag
38.983333,22.733333,Rabigh
-122.500917,47.618694,Winslow
106.483333,4.033333,Udang Oilfield
-3.0125,53.901667,Fleetwood
8.6,57.133333,Hanstholm
76.569111,8.912889,Quilon (Kollam)
34.289972,27.847056,Sharm El Sheikh
50.831667,28.99625,Bushehr
32.416667,67.133333,Kandalaksha
33.283333,46.083333,Khorly
-159.35,21.95,Nawiliwili Bay
121.6,-4.166667,Pomalaa
11.144083,59.19575,Sarpsborg
121.629556,30.013278,Ningbo
12.593306,55.710389,Tuborg
16.544083,68.791639,Harstad
26.372361,40.141167,Canakkale
106.233333,-5.5,Cinta Oil Terminal
-122.256972,38.060833,Crockett
3.974806,51.459556,Hansweert
139.857472,35.368722,Kisarazu Ko
8.148306,53.515417,Wilhelmshaven
125.164111,6.104528,General Santos
36.35,41.3,Samsun
9.447028,42.656639,Bastia
28.866667,30.983333,Mersa El Hamra Oil Terminal
50.585861,26.241222,Al Manamah
15.341639,67.247889,Fauske
-14.016667,64.933333,Budir
-9.116667,52.616667,Foynes
145.630806,43.320389,Nemuro Ko
15.231667,37.122889,Melilli Oil Terminal
33.533333,44.616667,Sevastopol
137.114972,36.777861,Fushiki Toyama
48.166667,29.033333,Mina Ash Shuaybah
-125.916667,49.15,Clayoquot
-52.274167,-31.777944,Pelotas
-6.316667,49.916667,St. Mary's (Scilly Isl.)
82.316667,17,Kakinada Bay
-4.480028,55.927056,Old Kilpatrick
-74.25,40.533333,Maurer
13.674167,54.521639,Sassnitz
142.474139,-38.408806,Warrnambool
9.833333,44.1,La Spezia
-54.016667,47.8,Come By Chance Harbor
13.85,68.116667,Stamsund
146.366667,-41.183333,Devonport
-88.616667,15.7,Santo Thomas De Castilla
5.416667,53.183333,Harlingen
16.405861,56.414167,Degerhamn
29.005389,41.015806,Haydarpasa
-1.569222,55.337472,Warkworth Harbour
4.859111,60.613306,Stura
-66.118917,43.846833,Yarmouth
12.183333,-5.45,Futila Terminal
13,55.616667,Malmo
7.721611,63.107083,Kristiansund
8.940806,42.633722,L'ile Rousse
23.754972,65.737083,Sandvik
18.966667,69.65,Tromso
-55.766667,53.4,Bateau Harbor
-160.022472,70.63125,Wainwright
-4.6225,55.495,Ayr
-38.512139,-12.9575,Port De Salvador
17.014167,58.740778,Nykoping
-68.083333,44.383333,Winter Harbor
-62.933333,-64.316667,Andersen Harbor
5.104167,59.772472,Meling
35.357833,33.524083,Sayda
-148.067556,60.052528,Port Ashton
-1.330889,50.815028,Fawley Marine Terminal
113.425833,23.090417,Huangpu
16.145833,38.72625,Vibo Valentia Marina
14.87,56.164583,Karlshamn
17.653306,59.184528,Sodertalje
33.766667,41.983333,Inebolu
132.292472,-2.942111,Fakfak
14.591167,53.601694,Police
-15.937472,66.472528,Raufarhofn
-70.458833,43.342444,Kennebunkport
12.4,-6.95,Palanca Terminal
-154.25,56.9,Lazy Bay
-166.75,53.7,Cannery Bay
5.916667,43.1,Toulon
-69.884194,18.462889,Santo Domingo
147.133333,-9.466667,Port Moresby
-3.537556,50.4575,Torquay Harbour
-4.5,48.383333,Rade De Brest
-1.3,50.766667,Cowes Harbour
-71.216667,41.633333,Tiverton
-149.8985,61.226528,Anchorage
31.023722,46.599972,Yuzhnyy
-71.733028,19.705028,Pepillo Salcedo
128.566667,35.183333,Masan
-4.785806,50.283306,Mevagissey
141.016667,43.2,Otaru
14.957889,38.476667,Lipari
16.075806,68.255,Korsnes
22.354972,70.259583,Oksfjord
-5.8325,57.007444,Mallaig
-21.940056,64.163722,Reykjavik
14.238083,78.047472,Barentsburg
-61.001667,45.510417,Arichat
110.283333,20.05,Haikou
34.832444,-19.849611,Beira
-6.8,61.55,Tvoroyri
39.100833,-5.06875,Tanga
-159.577083,21.892889,Port Allen
28.387472,36.835417,Aksaz Limani
-87.867556,13.360972,La Union
122.066667,6.9,Zamboanga
69.611639,21.627056,Porbandar
174.433333,-35.8,Whangarei
101.25,10.516667,Benchamas Terminal
34.969139,44.837083,Sudak
11.151583,55.369556,Korsor
140.716667,41.783333,Hakodate
15.395806,67.105,Rognan
37.233333,19.6,Port Sudan
-5.788361,35.779556,Tanger
22.074972,38.254583,Aiyion
-71.9,-52.683333,Caleta Mina Elena
-61.633333,10.25,Brighton
23.566667,59.833333,Jussaro
-72.083333,41.35,New London
104.559972,-0.501306,Dabo
39.465028,68.072083,Ostrovnoy Gremikha
-122.366667,37.916667,Point Richmond
26.666667,40.4,Gelibolu
117.183333,-20.65,Port Walcott
-62.1,10.633333,Puerto De Hierro
13.487472,43.611222,Ancona
-90.016667,28.883333,Loop Terminal
-171.766667,-13.816667,Apia
-67.891444,44.552222,Milbridge
-66.116667,18.466667,San Juan
-76.255833,35.920389,Columbia
9.883333,37.283333,Banzart
-5.674167,57.699972,Gairloch
-8.4,43.366667,La Coruna
130.55625,31.388333,Kiire
48.4,28.733333,Mina Az Zawr
11.4925,64.008333,Steinkjer
-83.095917,9.998333,Puerto Moin
9.816667,2.8,Ebome Marine Terminal
42.483333,16.9,Jizan
-81.434167,30.396528,Mayport
34.166667,44.483333,Yalta
140.389167,-8.473778,Merauke
16.6,41.216667,Molfetta
3.196528,51.332917,Zeebrugge
11.957472,57.707472,Goteborg
-151.760444,-16.496694,Vaitape
-34.869167,-8.040417,Recife
120.75,-1.366667,Poso
130.397528,33.600389,Hakata
136.070833,35.662056,Tsuruga
69.831639,22.449583,Sikka
9.883333,55.266667,Assens
2.110806,41.287083,Barcelona
-38.5,-12.8,Aratu
-5.028361,54.907083,Stranraer
-0.364194,54.245778,Scarborough
-3.333333,51.183333,Watchet Harbor
-62.294611,-38.795028,Puerto Galvan
-118.55,33,Wilson Cove
-122.256972,38.060833,Mare Island
-62.107972,-38.896694,Puerto Belgrano
5.98825,58.43375,Egersund
-169.933333,-19.033333,Alofi
122.983333,-8.35,Larantuka
-146.230833,61.089361,Valdez
5.783333,36.833333,Jijel
8.5,44.316667,Savona
-1.733333,4.883333,Takoradi
-75.333333,20.683333,Bahia De Sagua De Tanamo
159.225472,-9.077528,Yandina
0.077861,49.367472,Deauville
6.902472,53.349972,Delfzijl
11.783333,-5.216667,Takula Terminal
140.7,35.933333,Kashima Ko
-124.633333,47.9,La Push
9.815833,37.142917,Menzel Bourguiba
-64.8,18.333333,Cruz Bay
11.566667,-5.266667,N'kossa Terminal
34.282083,26.101667,Al Qusayr
143.308722,42.244972,Tokachi
112.730417,-7.206694,Surabaya
139.065,37.938722,Niigata Ko
13.200833,65.828333,Mosjoen
-14.283333,64.666667,Djupivogur
15.916667,41.616667,Manfredonia
6.035861,62.369167,Hareid
-74.410833,39.362083,Atlantic City
114.833333,-8.183333,Celukan Bawang
36.166667,36.6,Iskenderun
111.35,2.15,Tg. Mani
33.2,28.75,Wadi Feiran
79.85,6.95,Colombo
8.483333,4.116667,Moudi Marine Terminal
123.123361,9.600417,Bais
22.164972,-34.18125,Mossel Bay
101.362111,3.004167,Port Klang
4.570861,52.469139,Ijmuiden
-74.217111,11.241667,Santa Marta
9.74825,55.507889,Middelfart
-77.47,20.149528,Media Luna
31.989083,46.889556,Mykolayiv
-45.4475,61.161611,Narsarssuaq
132.7,33.866667,Matsuyama
-118.433333,33.916667,El Segundo
174.116667,-35.316667,Opua
-74.542528,24.066583,Cockburn Town
-1.157528,60.149139,Lerwick
-0.780833,53.695833,Goole
75.3,11.916667,Azhikal (Azhikkal)
21.778306,38.314583,Patrai
-5.728389,57.262083,Kyleakin
8.466667,39.05,Porto Ponte Romano
20.4125,54.677472,Kaliningrad
16.641667,43.438694,Dugi Rat
56.383333,25.35,Khawr Fakkan
53.333333,26.783333,Jazireh Ye Lavan Oil Terminal
-3.260028,51.390389,Barry
-55.977917,49.575806,Little Bay
-94.9915,29.71425,Baytown
118.593333,24.877861,Quanzhou
-65.833333,18.05,Puerto Yabucoa
-124.5,42.733333,Port Orford
-4.55,4.966667,Baobab Marine Terminal
-70.434194,-53.839194,Bahia Harris
-149.583333,-17.533333,Papeete
-1.493806,43.524972,Bayonne
-13.060833,8.574583,Pepel
116.283333,-3.2,North Pulau Laut Coal Terminal
125.02125,11.095833,Tanauan
-4.756722,50.331278,Charlestown
142.05875,47.081639,Kholmsk
13.82375,-11.237556,Sumbe
14.55325,45.207917,Omisalj
-132.833333,55.2,Hydaburg
24.608333,65.696139,Veitsiluoto
5.15,59.583333,Espevaer
-122.416667,37.816667,San Francisco
-73,-36.716667,Penco
4.09,51.978333,Rotterdam
-48.793361,-28.498778,Laguna
-132.466667,56.066667,Burnett Inlet
19.45,63.533333,Rundvik
-90.4315,30.140944,Reserve
7.428444,53.222528,Leer
124.769583,8.598306,Villanueva
-3.594194,50.3875,Dartmouth Harbour
35.25,27.933333,Sharmah
1.319944,51.930389,Felixstowe
97.1,5.233333,Blanglancang
-2.926639,56.451194,Dundee
-61.563333,10.679528,Anse Tembladora
11.466639,54.841222,Bandholm
14.565,56.027083,Solvesborg
29.833333,31.166667,Al Iskandariyh (Alexandria)
50.2025,26.513722,Dammam
-77.142111,17.815,Rocky Point
143.633333,-3.566667,Wewak Harbor
-34.833333,-6.966667,Cabedelo
166.452944,-22.288361,Noumea
106.439861,-3.011889,Toboali
-71.5255,21.484889,Cockburn Harbor
-84.716667,9.916667,Puerto Caldera
-122.683333,48.233333,Coupeville
141.349944,43.231278,Isikari Wan
-63.768167,46.371889,Summerside
-123.383333,48.65,Sidney
-122.256972,38.060833,South Vallejo
-79.756722,19.755444,Cayman Brac
-55.583417,52.258722,Battle Harbor
24.537472,65.741611,Kemi
38.95,47.2,Taganrog
145.816667,-5.216667,Madang
120.998361,6.052056,Jolo
43.64,-23.362972,Toliara
88.083333,22.016667,Haldia Port
-83.7,12,El Bluff
8.484139,53.470806,Nordenham
-127.45,50.383333,Port Alice
6.983333,3.85,Okwori Terminal
-3.135056,48.750361,Pontrieux
-4.381,54.327417,Ramsey
-13.533333,28.95,Arrecife
122.692889,14.2875,Jose Panganiban
-153.066667,58.066667,Port Vita
8.930806,44.396194,Genova
7.428444,53.222528,Papenburg
11.122833,33.494944,Zarzis
108.339944,21.716139,Fang Cheng
-130,55.916667,Hyder
22.935806,39.35875,Volos
-2.033,48.650806,Saint Malo
16.642472,57.764167,Vastervik
-82.763333,22.981222,Mariel
8.759139,42.570389,Calvi
-68.376806,44.115667,Frenchboro
9.49875,40.9175,Olbia
21.797472,61.491639,Pori
18.083333,42.666667,Dubrovnik
133.247472,35.55125,Sakaiminato
-3.276667,57.718722,Lossiemouth
129.816667,41.766667,Ch'ongjin
170.3,69.716667,Pevek
18.587444,60.062472,Hallstavik
40.48875,-12.963333,Pemba
-78.16625,-10.087528,Punta Lobitos (Bahia De Huarmey)
55.4,25.583333,Sharjah Offshore Terminal
-134.680806,56.246639,Port Conclusion
-53.271528,47.589861,Bay Roberts Harbor
10.427444,55.439889,Odense
-152.4,57.783333,Kodiak
11.1,-4.45,Yombo Terminal
-83.016667,9.983333,Puerto Limon
-53.083333,48.5,Catalina Harbor
-136.105833,57.688361,Kimshan Cove
131.741639,34.023722,Tonda
-122.863361,49.087889,Port Coquitlam
29.809167,40.730361,Derince Burnu
102.333333,8.05,Bongkot Terminal
-118.316667,33.35,Avalon
19.054083,57.927472,Farosund
-35.741694,-9.675444,Porto De Maceio
145.233333,-38.35,Western Port
26.366667,40.183333,Eceabat
9.028278,53.828722,Neuhaus
-122.75,47.116667,Nisqually Head
115.683333,20.833333,Lon Shui Terminal
123.752889,13.169139,Legazpi Port
56.05,25.983333,Mina Saqr
5.4675,5.348722,Burutu
-1.630861,49.661222,Rade De Cherbourg
131.866667,33.083333,Tsukumi
7.406556,43.722083,Monaco
7.463306,58.015389,Mandal
37.883333,41,Ordu
-4.033333,57.683333,Cromarty
-36.283333,-4.866667,Guamare Oil Terminal
-97.807,22.255,Tampico
-70.166667,-20.2,Iquique
109.188333,19.73375,Yangpu
5.042444,61.604139,Floro
98.594583,12.43,Mergui
5.680444,5.540806,Warri
125.4,38.716667,Nampo
125.183333,1.433333,Bitung
-78.133333,18.2,Savannah La Mar
-156.808778,71.287472,Barrow
5.166667,60.35,Brattholmen
22.85,39.166667,Tsingeli
129.065389,32.982472,Aokata
-75.411667,39.802889,Paulsboro
118.97625,25.231639,Xiuyu
22.654889,63.704528,Jakobstad
-97.850861,22.4665,Altamira
27.916667,-33.033333,East London
132.25,34.183333,Iwakuni Ko
147.269167,-2.017139,Lorengau
5.938333,36.822917,Djen Djen
-57.133333,51.416667,Blanc Sablon
-68.3,-54.816667,Ushuaia
113.866667,22.466667,Shekou
-72.566667,-51.716667,Puerto Natales
-86.55,16.316667,Coxen Hole
23.833333,40.516667,Stratoni
-155.922556,19.478222,Napoopoo
-60.203917,46.138222,Sydney
15.309944,56.179556,Ronneby
-123.915472,46.977472,Hoquiam
27.338444,70.944889,Kjollefjorden
10.6,59.816667,Storsteilene
-85.316667,29.816667,Port St Joe
-135.45,58.116667,Hoonah
17.133333,39.083333,Crotone
16.246583,68.563722,Ulvik
121.633333,18.366667,Aparri
-5.547472,50.106667,Penzance
24.166472,65.756194,Torina
28.756865,60.689514,Vyborg
-9.366667,52.583333,Tarbert
72.633333,21.083333,Hazira
5.072917,36.733333,Bejaia
-132.939889,56.823778,Petersburg
-91.983333,20.166667,Cayo Arcas Terminal
121.963722,20.448333,Basco
27.515806,40.976222,Tekirdag
-64.577556,10.241222,Bahia De Pertigalete
149.958278,-1.623778,Hamburg (Pg) Harbor
67.294556,24.774944,Muhamamad Bin Qasim
-65.905806,-47.761278,Rada Puerto Deseado
-54.766667,49.666667,Twillingate Harbor
51.583333,25.916667,Ras Laffan
-45.397111,-23.810833,Sao Sebastiao
12.433333,37.783333,Marsala
-4.833333,56.116667,Finnart Oil Terminal
8.55,62.683333,Sunndalsora
19.933333,39.616667,Kerkira
-58.7,-38.6,Quequen
-82.762083,28.153278,Tarpon Springs
-148.658389,60.779556,Whittier
127.083333,-3.283333,Namlea
55.583333,25.583333,Umm Al Qaywayn
15.912917,38.478306,Gioia Tauro
-61.749667,12.04325,St George's
24.033333,59.35,Paldiski
7.45,1.65,Santo Antonio
-133.8,55.966667,Fishermans Harbor
23.6,38.45,Dhiavlos Steno
22.524194,63.553333,Nykarleby
-0.316667,39.45,Valencia
125.333333,8.983333,Nasipit Port
-82.45,27.916667,Tampa
11.833333,-4.783333,Pointe Noire
149.209139,-21.130444,Mackay
-4.883333,55.75,Hunterston
-6.661667,55.200417,Coleraine
-124.023139,46.580833,Nahcotta
130.8,42.65,Pos'yet
-3.033333,36.733333,Adra
-5.927528,43.589583,Aviles
177.45,-17.6,Lautoka Harbor
140.116667,41.866667,Esasi Ko
10.753333,59.908722,Oslo
-83.383333,14.016667,Puerto Cabezas
-148.067556,60.052528,Latouche
132.559611,33.221639,Uwajima
-71.631278,10.519167,Bajo Grande
139.658361,35.285361,Yokosuka Ko
15.1,37.5,Catania
-3.240889,54.100833,Barrow In Furness
-115.179333,28.036389,Puerto Morro Redondo
21.4,61.633333,Tahkoluoto
-37.15,-54.033333,Prince Olav Harbor
-135.433333,59.233333,Haines
96.85,13.05,Yetagun Marine Terminal
36.153694,36.837306,Delta Terminal
24.53575,35.373667,Rethimnon
11.910667,58.341667,Uddevalla
7.712472,61.234194,Ardalstangen
-76.583333,39.266667,Baltimore
18.814167,60.098361,Grisslehamn
100.360806,-1.007111,Teluk Bayur
22.612528,38.910417,Stilis
57.766667,25.633333,Jask
113.216667,-7.716667,Probolinggo
26.933333,38.833333,Aliaga
54.333333,24.5,Abu Zaby
134.65,34.766667,Shikama
139.8,35,Tateyama Ko
69.7,22.516667,Vadinar Terminal
9.695972,1.07875,Cogo
138.133333,9.516667,Colonia
-40.05,-19.85,Portocel
14.717889,42.105,Vasto
28.588611,43.808222,Mangalia
127.625,39.834583,Hungnam
125.283778,24.808278,Hirara Ko
6.930806,36.882056,Port Methanier
21.533333,57.4,Ventspils
-64.88375,17.704972,Frederiksted
17.175722,60.682444,Gavle
12.15075,54.094167,Rostock
-97.255778,25.996361,Brownsville
10.124083,56.711611,Mariager
125.492083,3.611667,Tahuna
-60.989556,45.315806,Canso
-8.7,41.183333,Porto De Leixoes
-67.466667,-45.866667,Comodoro Rivadavia
-84.983333,29.716667,Apalachicola
173.233333,52.833333,Massacre Bay
10.556639,57.744583,Skagen Havn
-94.891583,29.388667,Texas City
-62.3,10.566667,Guiria
74.261667,14.709556,Belekeri
-6.962083,37.254139,Huelva
-53.216667,47.683333,Harbor Grace
-53.983333,47.3,Argentia
12.282389,54.980833,Stege
-6.273361,53.734556,Drogheda
-62.714167,17.292083,Basseterre
25.200833,31.523639,Mersa Matruh
-70.3215,41.624583,Hyannis Port
24.766667,59.45,Tallinn
-48.742139,-1.536694,Vila Do Conde
-80.008,-3.281694,Puerto Bolivar
177.55,51.966667,Kiska
-161.833333,59.016667,Platinum
27.424139,37.037083,Bodrum
143.348333,44.37125,Mombetu Ko
-62.066667,-38.933333,Puerto Rosales
-124.550028,49.870361,Powell River
-70.866667,-27.083333,Puerto Calderilla
14.55,35.816667,Marsaxlokk
9.783333,54.916667,Sonderborg
29.816667,40.733333,Golcuk Burnu
-17.041833,20.915444,Nouadhibou
171.5975,-41.750472,Westport
144.566667,-8.1,Kumul
9.033333,39.083333,Sarroch Oil Terminal
24.383333,60.083333,Porkkala
18.716667,54.4,Port Polnochny
33.85,27.216667,El Ghardaqa
-5.909139,54.613306,Belfast
14.220028,42.465389,Pescara
-1.175833,54.696611,Hartlepool
17.306667,40.957889,Monopoli
127.8,26.216667,Nishihara
-64.7,47.75,Shippegan
-0.293417,53.713722,New Holland
-165.821722,54.126222,Akutan Harbor
-99.933333,16.85,Acapulco
27.966667,43.183333,Varna
43.083333,11.6,Doraleh
123.616694,-10.142083,Kupang
105.75875,-1.649194,Blinyu
-63,-64.316667,Melchior Harbor
12.333333,-6.116667,Soyo Angola Lng Terminal
100.883333,13.116667,Si Racha Terminal
-125.25,71.966667,Sachs Harbor
-63.127556,44.789583,Musquodoboit Harbour
-80,22.95,Isabela De Sagua
125.007917,11.2525,Tacloban
-177.366667,28.183333,Midway Island
32.853278,66.691694,Kovda
29.935028,40.759556,Izmit
41.4,41.416667,Hopa
-128.142583,52.174167,Bella Bella
-2.075889,55.8725,Eyemouth
13.15,55.366667,Trelleborg
23.6,38.433333,Ormos Mikro Vathi
-68.183333,44.466667,Sorrento
141.028722,38.321639,Sendai Shiogama
140.845389,35.740806,Choshi
-74.266667,40.5,Perth Amboy
-122.580889,47.85875,Port Gamble
9.291667,41.579583,Porto Vecchio
-87.95,15.833333,Puerto Cortes
7.316667,43.7,Villefranche
-69.322528,18.454583,San Pedro De Macoris
179.358333,63.062111,Port Beringovsky
-74.017444,40.767611,Weehawken
-53.666667,70.8,Niaqornat
-3.512528,58.168306,Helmsdale Harbor
129.863306,33.281222,Imari
117.883333,-35.033333,Albany
-69.534222,-52.465778,Punta Delgada
29.55,40.766667,Gebze
16.009111,68.410806,Lodingen
-65.515167,44.75225,Annapolis Royal
-57.520444,-38.041667,Mar Del Plata
130.85,-12.466667,Darwin
-76.816667,21.366667,Manati
121.4,25.183333,Tan Shui
8.033333,4.233333,Qua Iboe Oil Terminal
24.95,37.433333,Limin Sirou
-5.604222,55.425833,Campbeltown
-28.627944,38.537472,Horta
-94.416833,18.060806,Nanchital
114.45,4.716667,Lumut
99.488333,3.357889,Kuala Tanjung
-71.983333,41.316667,Noank
145.591639,43.281222,Hanasaki Ko
-0.224194,53.650806,Immingham
-70.845806,18.344611,Puerto Viejo De Azua
153.584194,-28.865417,Ballina
-19.649222,65.754167,Saudarkrokur
7.133333,43.583333,Antibes
142.129583,49.453333,Lesogorsk
-122.013472,36.964222,Santa Cruz
-60.294917,46.2525,Little Bras D Or
10.284556,36.792444,Tunis
-95.9,74.683333,Resolute Bay
124,12.966667,Sorsogon
4.357528,52.170861,Scheveningen
-69.333333,19.2,Santa Barbara De Samana
-1.988361,57.680417,Fraserburgh Harbor
-69.216667,-51.616667,Rio Gallegos
-67.155444,18.202472,Mayaguez
135.133333,34.116667,Shimotsu
81.187917,16.141667,Machilipatnam
130.566667,31.583333,Kagoshima
-66.983333,44.866667,Lubec
-1.783333,57.5,Peterhead
-112.1,27.183333,Isla San Marcos
33.91375,35.161639,Famagusta
-35.212944,-5.779194,Natal
-58.42375,-33.860917,Nueva Palmira
-17.4,14.716667,M Bao Oil Terminal
132.8625,34.058722,Kikuma
100.883333,13.133333,Siam Seaport
-81.287972,-4.5725,Talara
120.25,22.616667,Kao Hsiung
134.566667,34.75,O0 Kihama
14.366667,55.55,Simrishamn
144.365,-38.146278,Geelong
-156.883333,21.05,Kamalo
13.75,-10.733333,Porto Amboim
-0.533333,50.783333,Littlehampton Harbour
130.533333,32.5,Yatsushiro
-122.466667,47.383333,Quartermaster Harbor
-22.016667,64.15,Skerjafjordur
144.971194,-37.8625,Melbourne
11.289083,55.251639,Skaelskor
-160.566667,55.983333,Port Moller
-80.669,32.337917,Port Royal
133.019583,34.063306,Imabari
-2.085833,57.175806,Aberdeen
-0.683333,37.966667,Torrevieja
-130.433333,54.566667,Port Simpson
27.316667,40.4,Karabiga
-65.12375,43.693333,Lockeport
23.733333,64.214611,Rahja
39.866667,-3.633333,Kilifi
129.219111,40.702028,Kimch'aek
109.282083,0.008333,Pontianak
6.661639,58.294556,Flekkefjorden
-62.266667,-38.8,Puerto Ingeniero White
126.336222,8.366667,Hinatuan
34.641222,28.948278,Nuweiba El Muzeima
23.639111,35.520389,Akra Kavonisi
-10.816667,6.316667,Monrovia
116.165444,-1.803361,Tanah Merah
6.150028,60.373778,Norheimsund
-64.55,46.216667,Shediac
101.481694,1.688694,Dumai
-41.766667,-22.366667,Macae
-71.904944,41.326639,Stonington
-3.496722,50.538722,Teignmouth Harbour
-71.628778,-33.580056,Puerto San Antonio
-75.55,20.716667,Nicaro
-69.483333,43.866667,New Harbor
34.219556,26.206667,Hamrawein
110.406667,-6.952083,Semarang
0.7,51.433333,Thamesport
-158.7,56.883333,Port Heiden
16.433333,43.5,Split
